playerKey,fantacalcioId,playerName,classicRole,mantraRoles,realTeamOriginal,statusCode,quotationCurrent,fvm,fantasyRoster,fbrefId,fbrefName,fbrefUrl,fbrefSearchQuery,fbrefSearchUrl,reviewBatch,reviewPriority,reviewScore,matchStatus,confidence,sourceVerifiedAt,mappedInRelease,notes
fc-6669,6669,Bonny,A,Pc,Inter,IN_LISTONE,20,15,River Plaid,64629ba4,Ange-Yoan Bonny,https://fbref.com/en/players/64629ba4/Ange-Yoan-Bonny,Bonny Inter fbref,https://fbref.com/en/search/search.fcgi?search=Bonny%20Inter%20fbref,batch-02,60,46,confirmed,0.98,2026-06-05,V374,"Nome listone cognome: associato a Ange-Yoan Bonny, Inter. Batch-02 verificato manualmente su FBref."
fc-6552,6552,Orban G.,A,Pc,Verona,IN_LISTONE,14,15,As Paperopoli,,,,Orban G Verona fbref,https://fbref.com/en/search/search.fcgi?search=Orban%20G%20Verona%20fbref,batch-03,115,40,needs-review,,,,
fc-6243,6243,Borrelli,A,Pc,Cagliari,IN_LISTONE,11,15,Ac Milan,,,,Borrelli Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Borrelli%20Cagliari%20fbref,batch-04,158,36,needs-review,,,,
fc-5336,5336,Nzola,A,Pc,Sassuolo,IN_LISTONE,10,15,Beetlejuice,,,,Nzola Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Nzola%20Sassuolo%20fbref,batch-04,166,36,needs-review,,,,
fc-4359,4359,Piccoli,A,Pc,Fiorentina,IN_LISTONE,9,15,Beetlejuice,,,,Piccoli Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Piccoli%20Fiorentina%20fbref,batch-04,181,35,needs-review,,,,
fc-608,608,Zapata D.,A,Pc,Torino,IN_LISTONE,8,15,River Plaid,,,,Zapata D Torino fbref,https://fbref.com/en/search/search.fcgi?search=Zapata%20D%20Torino%20fbref,batch-05,211,32,needs-review,,,,
fc-7133,7133,Vandeputte,C,W/T,Cremonese,IN_LISTONE,11,15,Real Pisistrius,,,,Vandeputte Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Vandeputte%20Cremonese%20fbref,batch-03,132,39,needs-review,,,,
fc-6831,6831,Neres,C,W/A,Napoli,IN_LISTONE,10,15,Beetlejuice,,,,Neres Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Neres%20Napoli%20fbref,batch-05,225,30,needs-review,,,,
fc-6680,6680,Karlstrom,C,M/C,Udinese,IN_LISTONE,9,15,,,,,Karlstrom Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Karlstrom%20Udinese%20fbref,batch-05,240,29,needs-review,,,,
fc-5823,5823,Baldanzi,C,T/A,Genoa,IN_LISTONE,9,15,Ac Milan,,,,Baldanzi Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Baldanzi%20Genoa%20fbref,batch-05,220,30,needs-review,,,,
fc-5791,5791,Frendrup,C,M/C,Genoa,IN_LISTONE,9,15,Olympic Salerno  FC,,,,Frendrup Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Frendrup%20Genoa%20fbref,batch-03,127,39,needs-review,,,,
fc-4947,4947,Brescianini,C,C/T,Fiorentina,IN_LISTONE,10,15,real mappine,,,,Brescianini Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Brescianini%20Fiorentina%20fbref,batch-05,213,31,needs-review,,,,
fc-4364,4364,Gaetano,C,T,Cagliari,IN_LISTONE,13,15,FC DueFratelli2005,,,,Gaetano Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Gaetano%20Cagliari%20fbref,batch-03,103,41,needs-review,,,,
fc-4349,4349,Nicolussi Caviglia,C,M/C,Parma,IN_LISTONE,8,15,River Plaid,,,,Nicolussi Caviglia Parma fbref,https://fbref.com/en/search/search.fcgi?search=Nicolussi%20Caviglia%20Parma%20fbref,batch-05,208,32,needs-review,,,,
fc-6496,6496,Bartesaghi,D,Ds/E,Milan,IN_LISTONE,10,15,Real Pisistrius,,,,Bartesaghi Milan fbref,https://fbref.com/en/search/search.fcgi?search=Bartesaghi%20Milan%20fbref,batch-03,134,38,needs-review,,,,
fc-5877,5877,Carlos Augusto,D,B/Ds/E,Inter,IN_LISTONE,10,15,Beetlejuice,,,,Carlos Augusto Inter fbref,https://fbref.com/en/search/search.fcgi?search=Carlos%20Augusto%20Inter%20fbref,batch-04,160,36,needs-review,,,,
fc-5555,5555,Kamara H.,D,Ds/E,Udinese,IN_LISTONE,6,15,Real Pisistrius,,,,Kamara H Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Kamara%20H%20Udinese%20fbref,batch-05,217,31,needs-review,,,,
fc-4502,4502,Gallo,D,Ds/E,Lecce,IN_LISTONE,10,15,,,,,Gallo Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Gallo%20Lecce%20fbref,batch-05,215,31,needs-review,,,,
fc-7337,7337,Motta,P,Por,Lazio,IN_LISTONE,5,15,,,,,Motta Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Motta%20Lazio%20fbref,batch-08,396,12,needs-review,,,,
fc-2814,2814,Provedel,P,Por,Lazio,IN_LISTONE,11,15,Real Pisistrius,,,,Provedel Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Provedel%20Lazio%20fbref,batch-03,150,37,needs-review,,,,
fc-6629,6629,Dele-Bashiru,C,C/T,Lazio,IN_LISTONE,6,14,River Plaid,,,,Dele-Bashiru Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Dele-Bashiru%20Lazio%20fbref,batch-05,233,29,needs-review,,,,
fc-6252,6252,Folorunsho,C,C/T,Cagliari,IN_LISTONE,10,14,,,,,Folorunsho Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Folorunsho%20Cagliari%20fbref,batch-06,269,25,needs-review,,,,
fc-2765,2765,Odgaard,C,T/A,Bologna,IN_LISTONE,13,14,Beetlejuice,,,,Odgaard Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Odgaard%20Bologna%20fbref,batch-04,167,36,needs-review,,,,
fc-2529,2529,Mkhitaryan,C,C/T,Inter,IN_LISTONE,14,14,Afc Severgas Baronissi,,,,Mkhitaryan Inter fbref,https://fbref.com/en/search/search.fcgi?search=Mkhitaryan%20Inter%20fbref,batch-03,114,40,needs-review,,,,
fc-2077,2077,Pasalic,C,C/T,Atalanta,IN_LISTONE,12,14,Beetlejuice,,,,Pasalic Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Pasalic%20Atalanta%20fbref,batch-03,116,40,needs-review,,,,
fc-788,788,Freuler,C,M/C,Bologna,IN_LISTONE,8,14,As Paperopoli,,,,Freuler Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Freuler%20Bologna%20fbref,batch-04,189,34,needs-review,,,,
fc-7240,7240,Siebert,D,Dc,Lecce,IN_LISTONE,6,14,,,,,Siebert Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Siebert%20Lecce%20fbref,batch-08,352,18,needs-review,,,,
fc-6814,6814,Norton-Cuffy,D,Dd/E,Genoa,IN_LISTONE,7,14,FC DueFratelli2005,,,,Norton-Cuffy Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Norton-Cuffy%20Genoa%20fbref,batch-04,197,33,needs-review,,,,
fc-6485,6485,Kristensen T.,D,Dd/Dc,Udinese,IN_LISTONE,11,14,Olympic Salerno  FC,,,,Kristensen T Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Kristensen%20T%20Udinese%20fbref,batch-03,144,37,needs-review,,,,
fc-5840,5840,Olivera,D,Ds/E,Napoli,IN_LISTONE,5,14,Prestige Worldwide,,,,Olivera Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Olivera%20Napoli%20fbref,batch-05,249,28,needs-review,,,,
fc-5010,5010,Ismajli,D,Dc,Torino,IN_LISTONE,6,14,,,,,Ismajli Torino fbref,https://fbref.com/en/search/search.fcgi?search=Ismajli%20Torino%20fbref,batch-07,322,20,needs-review,,,,
fc-4657,4657,Celik,D,B/Dd/E,Roma,IN_LISTONE,14,14,FC DueFratelli2005,31a62dc7,Zeki Çelik,https://fbref.com/en/players/31a62dc7/Zeki-Celik,Celik Roma fbref,https://fbref.com/en/search/search.fcgi?search=Celik%20Roma%20fbref,batch-02,91,42,confirmed,0.98,2026-06-05,V374,"Nome listone Celik: associato a Zeki Çelik, Roma. Batch-02 verificato manualmente su FBref."
fc-4401,4401,Gabbia,D,Dc,Milan,IN_LISTONE,5,14,Olympic Salerno  FC,,,,Gabbia Milan fbref,https://fbref.com/en/search/search.fcgi?search=Gabbia%20Milan%20fbref,batch-05,202,32,needs-review,,,,
fc-6462,6462,Okoye,P,Por,Udinese,IN_LISTONE,14,14,Ac Milan,,,,Okoye Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Okoye%20Udinese%20fbref,batch-03,106,41,needs-review,,,,
fc-133,133,Skorupski,P,Por,Bologna,IN_LISTONE,11,14,Prestige Worldwide,,,,Skorupski Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Skorupski%20Bologna%20fbref,batch-05,209,32,needs-review,,,,
fc-7318,7318,Gandelman,C,C/T,Lecce,IN_LISTONE,9,13,Afc Severgas Baronissi,,,,Gandelman Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Gandelman%20Lecce%20fbref,batch-05,237,29,needs-review,,,,
fc-6549,6549,Pierotti,C,W/A,Lecce,IN_LISTONE,7,13,,,,,Pierotti Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Pierotti%20Lecce%20fbref,batch-05,250,28,needs-review,,,,
fc-6486,6486,Suslov,C,W/T,Verona,IN_LISTONE,4,13,,,,,Suslov Verona fbref,https://fbref.com/en/search/search.fcgi?search=Suslov%20Verona%20fbref,batch-09,411,11,needs-review,,,,
fc-6394,6394,Ramadani,C,M/C,Lecce,IN_LISTONE,8,13,,,,,Ramadani Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Ramadani%20Lecce%20fbref,batch-05,241,29,needs-review,,,,
fc-6274,6274,Diouf,C,C,Inter,IN_LISTONE,7,13,,,,,Diouf Inter fbref,https://fbref.com/en/search/search.fcgi?search=Diouf%20Inter%20fbref,batch-08,376,14,needs-review,,,,
fc-5453,5453,Ricci S.,C,M/C,Milan,IN_LISTONE,11,13,Beetlejuice,,,,Ricci S Milan fbref,https://fbref.com/en/search/search.fcgi?search=Ricci%20S%20Milan%20fbref,batch-04,152,37,needs-review,,,,
fc-5298,5298,Pobega,C,M/C,Bologna,IN_LISTONE,8,13,,,,,Pobega Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Pobega%20Bologna%20fbref,batch-07,306,22,needs-review,,,,
fc-4870,4870,Adopo,C,M/C,Cagliari,IN_LISTONE,8,13,Olympic Salerno  FC,,,,Adopo Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Adopo%20Cagliari%20fbref,batch-03,119,39,needs-review,,,,
fc-4479,4479,Elmas,C,W/T,Napoli,IN_LISTONE,7,13,FC DueFratelli2005,,,,Elmas Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Elmas%20Napoli%20fbref,batch-04,193,33,needs-review,,,,
fc-2528,2528,Matic,C,M/C,Sassuolo,IN_LISTONE,8,13,,,,,Matic Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Matic%20Sassuolo%20fbref,batch-06,255,27,needs-review,,,,
fc-7143,7143,Angori,D,Ds/E,Pisa,IN_LISTONE,9,13,,,,,Angori Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Angori%20Pisa%20fbref,batch-05,228,29,needs-review,,,,
fc-6990,6990,Veiga D.,D,Dd/E,Lecce,IN_LISTONE,5,13,,,,,Veiga D Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Veiga%20D%20Lecce%20fbref,batch-06,275,25,needs-review,,,,
fc-6663,6663,Circati,D,Dc,Parma,IN_LISTONE,8,13,Prestige Worldwide,,,,Circati Parma fbref,https://fbref.com/en/search/search.fcgi?search=Circati%20Parma%20fbref,batch-04,161,36,needs-review,,,,
fc-5835,5835,Baschirotto,D,Dc,Cremonese,IN_LISTONE,9,13,Beetlejuice,,,,Baschirotto Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Baschirotto%20Cremonese%20fbref,batch-04,156,36,needs-review,,,,
fc-5701,5701,Obert,D,Ds/Dc,Cagliari,IN_LISTONE,7,13,,,,,Obert Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Obert%20Cagliari%20fbref,batch-06,267,26,needs-review,,,,
fc-2724,2724,Buongiorno,D,Dc,Napoli,IN_LISTONE,8,13,Real Pisistrius,,,,Buongiorno Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Buongiorno%20Napoli%20fbref,batch-04,159,36,needs-review,,,,
fc-787,787,Djimsiti,D,Dc,Atalanta,IN_LISTONE,7,13,As Paperopoli,,,,Djimsiti Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Djimsiti%20Atalanta%20fbref,batch-04,162,36,needs-review,,,,
fc-7252,7252,Stulic,A,Pc,Lecce,IN_LISTONE,8,12,real mappine,,,,Stulic Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Stulic%20Lecce%20fbref,batch-04,184,35,needs-review,,,,
fc-7008,7008,Gimenez,A,Pc,Milan,IN_LISTONE,12,12,Ac Milan,,,,Gimenez Milan fbref,https://fbref.com/en/search/search.fcgi?search=Gimenez%20Milan%20fbref,batch-05,203,32,needs-review,,,,
fc-6365,6365,Ferguson E.,A,Pc,Roma,IN_LISTONE,10,12,Afc Severgas Baronissi,,,,Ferguson E Roma fbref,https://fbref.com/en/search/search.fcgi?search=Ferguson%20E%20Roma%20fbref,batch-05,235,29,needs-review,,,,
fc-5506,5506,Ekuban,A,A,Genoa,IN_LISTONE,12,12,real mappine,,,,Ekuban Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Ekuban%20Genoa%20fbref,batch-03,135,38,needs-review,,,,
fc-5500,5500,Cancellieri,A,W/A,Lazio,IN_LISTONE,11,12,Real Pisistrius,,,,Cancellieri Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Cancellieri%20Lazio%20fbref,batch-03,140,37,needs-review,,,,
fc-2678,2678,Fullkrug,A,Pc,Milan,IN_LISTONE,10,12,Afc Severgas Baronissi,,,,Fullkrug Milan fbref,https://fbref.com/en/search/search.fcgi?search=Fullkrug%20Milan%20fbref,batch-05,201,32,needs-review,,,,
fc-7223,7223,Vergara,C,W/T,Napoli,IN_LISTONE,8,12,River Plaid,,,,Vergara Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Vergara%20Napoli%20fbref,batch-06,288,24,needs-review,,,,
fc-7209,7209,Sorensen O.,C,C,Parma,IN_LISTONE,7,12,,,,,Sorensen O Parma fbref,https://fbref.com/en/search/search.fcgi?search=Sorensen%20O%20Parma%20fbref,batch-06,287,24,needs-review,,,,
fc-7146,7146,Tourè I.,C,E/M,Pisa,IN_LISTONE,5,12,real mappine,,,,Tourè I Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Tour%C3%A8%20I%20Pisa%20fbref,batch-05,210,32,needs-review,,,,
fc-7138,7138,Ordonez C.,C,M/C,Parma,IN_LISTONE,6,12,,,,,Ordonez C Parma fbref,https://fbref.com/en/search/search.fcgi?search=Ordonez%20C%20Parma%20fbref,batch-07,341,19,needs-review,,,,
fc-6980,6980,Venturino,C,W,Roma,IN_LISTONE,2,12,FC DueFratelli2005,,,,Venturino Roma fbref,https://fbref.com/en/search/search.fcgi?search=Venturino%20Roma%20fbref,batch-08,354,18,needs-review,,,,
fc-5992,5992,Bondo,C,M/C,Cremonese,IN_LISTONE,5,12,,,,,Bondo Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Bondo%20Cremonese%20fbref,batch-07,310,21,needs-review,,,,
fc-5858,5858,Ferguson,C,C/T,Bologna,IN_LISTONE,5,12,,,,,Ferguson Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Ferguson%20Bologna%20fbref,batch-07,335,19,needs-review,,,,
fc-5813,5813,Miretti,C,C/T,Juventus,IN_LISTONE,7,12,Prestige Worldwide,,,,Miretti Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Miretti%20Juventus%20fbref,batch-06,257,27,needs-review,,,,
fc-5784,5784,Aebischer,C,C,Pisa,IN_LISTONE,6,12,Ac Milan,,,,Aebischer Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Aebischer%20Pisa%20fbref,batch-04,155,36,needs-review,,,,
fc-5761,5761,Zhegrova,C,W,Juventus,IN_LISTONE,9,12,real mappine,,,,Zhegrova Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Zhegrova%20Juventus%20fbref,batch-06,261,27,needs-review,,,,
fc-5319,5319,Sohm,C,C,Bologna,IN_LISTONE,4,12,Real Pisistrius,,,,Sohm Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Sohm%20Bologna%20fbref,batch-06,251,28,needs-review,,,,
fc-5301,5301,Luis Henrique,C,E/W,Inter,IN_LISTONE,8,12,,,,,Luis Henrique Inter fbref,https://fbref.com/en/search/search.fcgi?search=Luis%20Henrique%20Inter%20fbref,batch-06,280,24,needs-review,,,,
fc-5131,5131,Gilmour,C,M/C,Napoli,IN_LISTONE,7,12,River Plaid,,,,Gilmour Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Gilmour%20Napoli%20fbref,batch-06,266,26,needs-review,,,,
fc-4970,4970,Messias,C,C/W,Genoa,IN_LISTONE,16,12,,,,,Messias Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Messias%20Genoa%20fbref,batch-05,247,28,needs-review,,,,
fc-4404,4404,Thorsby,C,C/T,Cremonese,IN_LISTONE,12,12,Beetlejuice,,,,Thorsby Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Thorsby%20Cremonese%20fbref,batch-04,185,35,needs-review,,,,
fc-4284,4284,Sergi Roberto,C,M/C,Como,IN_LISTONE,3,12,,,,,Sergi Roberto Como fbref,https://fbref.com/en/search/search.fcgi?search=Sergi%20Roberto%20Como%20fbref,batch-08,399,12,needs-review,,,,
fc-4199,4199,Loftus-Cheek,C,C/T,Milan,IN_LISTONE,10,12,Real Pisistrius,,,,Loftus-Cheek Milan fbref,https://fbref.com/en/search/search.fcgi?search=Loftus-Cheek%20Milan%20fbref,batch-04,195,33,needs-review,,,,
fc-2334,2334,Leris,C,W,Pisa,IN_LISTONE,10,12,,,,,Leris Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Leris%20Pisa%20fbref,batch-05,246,28,needs-review,,,,
fc-1976,1976,Mazzitelli,C,M/C,Cagliari,IN_LISTONE,10,12,,,,,Mazzitelli Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Mazzitelli%20Cagliari%20fbref,batch-07,339,19,needs-review,,,,
fc-801,801,Gagliardini,C,M/C,Verona,IN_LISTONE,7,12,,,,,Gagliardini Verona fbref,https://fbref.com/en/search/search.fcgi?search=Gagliardini%20Verona%20fbref,batch-06,279,24,needs-review,,,,
fc-7352,7352,Edmundsson,D,Dc,Verona,IN_LISTONE,6,12,,,,,Edmundsson Verona fbref,https://fbref.com/en/search/search.fcgi?search=Edmundsson%20Verona%20fbref,batch-08,365,16,needs-review,,,,
fc-7235,7235,Troilo,D,Dc,Parma,IN_LISTONE,5,12,,,,,Troilo Parma fbref,https://fbref.com/en/search/search.fcgi?search=Troilo%20Parma%20fbref,batch-08,353,18,needs-review,,,,
fc-7220,7220,Belghali,D,Dd/E,Verona,IN_LISTONE,10,12,Ac Milan,,,,Belghali Verona fbref,https://fbref.com/en/search/search.fcgi?search=Belghali%20Verona%20fbref,batch-04,174,35,needs-review,,,,
fc-7219,7219,Bernasconi,D,E,Atalanta,IN_LISTONE,9,12,As Paperopoli,,,,Bernasconi Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Bernasconi%20Atalanta%20fbref,batch-04,199,32,needs-review,,,,
fc-7212,7212,Heggem,D,Ds/Dc,Bologna,IN_LISTONE,4,12,As Paperopoli,,,,Heggem Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Heggem%20Bologna%20fbref,batch-05,238,29,needs-review,,,,
fc-7175,7175,Joao Mario,D,E,Bologna,IN_LISTONE,6,12,Olympic Salerno  FC,,,,Joao Mario Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Joao%20Mario%20Bologna%20fbref,batch-06,272,25,needs-review,,,,
fc-7131,7131,Floriani Mussolini,D,Dd/E,Cremonese,IN_LISTONE,5,12,River Plaid,,,,Floriani Mussolini Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Floriani%20Mussolini%20Cremonese%20fbref,batch-05,236,29,needs-review,,,,
fc-7014,7014,Smolcic I.,D,Dd/Dc,Como,IN_LISTONE,6,12,,,,,Smolcic I Como fbref,https://fbref.com/en/search/search.fcgi?search=Smolcic%20I%20Como%20fbref,batch-07,316,21,needs-review,,,,
fc-7012,7012,Provstgaard,D,Dc,Lazio,IN_LISTONE,7,12,,,,,Provstgaard Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Provstgaard%20Lazio%20fbref,batch-07,315,21,needs-review,,,,
fc-6672,6672,Idzes,D,Dc,Sassuolo,IN_LISTONE,8,12,Afc Severgas Baronissi,,,,Idzes Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Idzes%20Sassuolo%20fbref,batch-03,136,38,needs-review,,,,
fc-6660,6660,Marcandalli,D,Dc,Genoa,IN_LISTONE,7,12,Olympic Salerno  FC,,,,Marcandalli Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Marcandalli%20Genoa%20fbref,batch-04,179,35,needs-review,,,,
fc-6642,6642,Coco,D,Dc,Torino,IN_LISTONE,9,12,Beetlejuice,,,,Coco Torino fbref,https://fbref.com/en/search/search.fcgi?search=Coco%20Torino%20fbref,batch-03,123,39,needs-review,,,,
fc-6639,6639,Frese,D,Ds/E,Verona,IN_LISTONE,7,12,,,,,Frese Verona fbref,https://fbref.com/en/search/search.fcgi?search=Frese%20Verona%20fbref,batch-06,270,25,needs-review,,,,
fc-6426,6426,Pedersen,D,Dd/E,Torino,IN_LISTONE,7,12,,,,,Pedersen Torino fbref,https://fbref.com/en/search/search.fcgi?search=Pedersen%20Torino%20fbref,batch-06,294,23,needs-review,,,,
fc-6042,6042,Lucumì,D,Dc,Bologna,IN_LISTONE,7,12,As Paperopoli,,,,Lucumì Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Lucum%C3%AC%20Bologna%20fbref,batch-04,196,33,needs-review,,,,
fc-5603,5603,Pongracic,D,Dc,Fiorentina,IN_LISTONE,5,12,Ac Milan,,,,Pongracic Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Pongracic%20Fiorentina%20fbref,batch-04,182,35,needs-review,,,,
fc-5527,5527,Zanoli,D,Dd/E,Udinese,IN_LISTONE,6,12,,,,,Zanoli Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Zanoli%20Udinese%20fbref,batch-08,355,18,needs-review,,,,
fc-5449,5449,Parisi,D,E,Fiorentina,IN_LISTONE,6,12,,,,,Parisi Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Parisi%20Fiorentina%20fbref,batch-07,326,20,needs-review,,,,
fc-5427,5427,Gutierrez,D,Ds/E,Napoli,IN_LISTONE,10,12,Ac Milan,,,,Gutierrez Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Gutierrez%20Napoli%20fbref,batch-04,194,33,needs-review,,,,
fc-4994,4994,Vojvoda,D,Dd/E,Como,IN_LISTONE,10,12,River Plaid,,,,Vojvoda Como fbref,https://fbref.com/en/search/search.fcgi?search=Vojvoda%20Como%20fbref,batch-04,172,36,needs-review,,,,
fc-4433,4433,Zortea,D,E,Bologna,IN_LISTONE,8,12,Afc Severgas Baronissi,,,,Zortea Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Zortea%20Bologna%20fbref,batch-04,191,34,needs-review,,,,
fc-4374,4374,Walukiewicz,D,Dd/Dc,Sassuolo,IN_LISTONE,5,12,,,,,Walukiewicz Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Walukiewicz%20Sassuolo%20fbref,batch-06,290,24,needs-review,,,,
fc-4210,4210,Mina,D,Dc,Cagliari,IN_LISTONE,9,12,FC DueFratelli2005,,,,Mina Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Mina%20Cagliari%20fbref,batch-04,190,34,needs-review,,,,
fc-4137,4137,Diego Carlos,D,Dc,Como,IN_LISTONE,8,12,,,,,Diego Carlos Como fbref,https://fbref.com/en/search/search.fcgi?search=Diego%20Carlos%20Como%20fbref,batch-06,292,23,needs-review,,,,
fc-2640,2640,Kolasinac,D,B/Ds/E,Atalanta,IN_LISTONE,7,12,,,,,Kolasinac Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Kolasinac%20Atalanta%20fbref,batch-07,347,18,needs-review,,,,
fc-2188,2188,Marusic,D,Dd/Ds/E,Lazio,IN_LISTONE,8,12,Real Pisistrius,,,,Marusic Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Marusic%20Lazio%20fbref,batch-03,146,37,needs-review,,,,
fc-393,393,Luperto,D,Dc,Cremonese,IN_LISTONE,8,12,Beetlejuice,,,,Luperto Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Luperto%20Cremonese%20fbref,batch-03,145,37,needs-review,,,,
fc-6981,6981,Vaz,A,Pc,Roma,IN_LISTONE,8,11,Afc Severgas Baronissi,,,,Vaz Roma fbref,https://fbref.com/en/search/search.fcgi?search=Vaz%20Roma%20fbref,batch-06,297,23,needs-review,,,,
fc-7341,7341,Amorim,C,M/C,Genoa,IN_LISTONE,5,11,,,,,Amorim Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Amorim%20Genoa%20fbref,batch-09,403,11,needs-review,,,,
fc-7331,7331,Loyola,C,M/C,Pisa,IN_LISTONE,5,11,Afc Severgas Baronissi,,,,Loyola Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Loyola%20Pisa%20fbref,batch-07,303,22,needs-review,,,,
fc-7208,7208,Miller L.,C,M/C,Udinese,IN_LISTONE,7,11,,,,,Miller L Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Miller%20L%20Udinese%20fbref,batch-07,350,18,needs-review,,,,
fc-7198,7198,Piotrowski,C,C,Udinese,IN_LISTONE,7,11,,,,,Piotrowski Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Piotrowski%20Udinese%20fbref,batch-06,295,23,needs-review,,,,
fc-7028,7028,Bernede,C,C,Verona,IN_LISTONE,7,11,,,,,Bernede Verona fbref,https://fbref.com/en/search/search.fcgi?search=Bernede%20Verona%20fbref,batch-06,278,24,needs-review,,,,
fc-6593,6593,Akinsanmiro,C,C/T,Pisa,IN_LISTONE,5,11,,,,,Akinsanmiro Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Akinsanmiro%20Pisa%20fbref,batch-07,343,18,needs-review,,,,
fc-6424,6424,Prati,C,M/C,Torino,IN_LISTONE,7,11,,,,,Prati Torino fbref,https://fbref.com/en/search/search.fcgi?search=Prati%20Torino%20fbref,batch-06,285,24,needs-review,,,,
fc-6271,6271,El Aynaoui,C,M/C,Roma,IN_LISTONE,8,11,,,,,El Aynaoui Roma fbref,https://fbref.com/en/search/search.fcgi?search=El%20Aynaoui%20Roma%20fbref,batch-07,319,20,needs-review,,,,
fc-6112,6112,Iling Junior,C,E/W,Pisa,IN_LISTONE,3,11,,,,,Iling Junior Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Iling%20Junior%20Pisa%20fbref,batch-10,451,6,needs-review,,,,
