playerKey,fantacalcioId,playerName,classicRole,mantraRoles,realTeam,fantasyRoster,fbrefId,fbrefName,fbrefUrl,mappingStatus,statsStatus,competition,matches,starts,minutes,goals,assists,xg,npxg,xa,xag,yellowCards,redCards,sourceUrl,sourceUpdatedAt,statsNotes
fc-27,27,Grassi,C,M/C,CRE,,6cc97b6a,Alberto Grassi,https://fbref.com/en/players/6cc97b6a/Alberto-Grassi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7335,7335,Zatterstrom,D,Dc,GEN,,10a69a43,Nils Zätterström,https://fbref.com/en/players/10a69a43/Nils-Zatterstrom,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7325,7325,Bozhinov,D,Dc,PIS,,8c053d3c,Rosen Bozhinov,https://fbref.com/en/players/8c053d3c/Rosen-Bozhinov,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7255,7255,Britschgi,D,Dd/Ds/E,PAR,FC DueFratelli2005,a80fd995,Sascha Britschgi,https://fbref.com/en/players/a80fd995/Sascha-Britschgi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7130,7130,Folino,D,Dc,CRE,,051104b5,Francesco Folino,https://fbref.com/en/players/051104b5/Francesco-Folino,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6957,6957,Valentini N.,D,Dc,VER,,a43e4f9c,Nicolás Valentini,https://fbref.com/en/players/a43e4f9c/Nicolas-Valentini,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6896,6896,Van Der Brempt,D,Dd/E,COM,,2bf50b37,Ignace Van Der Brempt,https://fbref.com/en/players/2bf50b37/Ignace-Van-Der-Brempt,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6809,6809,Marianucci,D,Dc,TOR,,64e6778a,Luca Marianucci,https://fbref.com/en/players/64e6778a/Luca-Marianucci,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6230,6230,Dossena,D,Dc,CAG,,61efb926,Alberto Dossena,https://fbref.com/en/players/61efb926/Alberto-Dossena,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6211,6211,Zemura,D,Ds/E,UDI,,e8271ad9,Jordan Zemura,https://fbref.com/en/players/e8271ad9/Jordan-Zemura,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5831,5831,Gatti,D,Dc,JUV,,18dd3219,Federico Gatti,https://fbref.com/en/players/18dd3219/Federico-Gatti,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5678,5678,Holm,D,Dd/E,JUV,River Plaid,c2357b65,Emil Holm,https://fbref.com/en/players/c2357b65/Emil-Holm,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5578,5578,Kossounou,D,Dd/Dc,ATA,Afc Severgas Baronissi,1f3afdcb,Odilon Kossounou,https://fbref.com/en/players/1f3afdcb/Odilon-Kossounou,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5273,5273,Estupinan,D,Ds/E,MIL,,d38fdf53,Pervis Estupiñán,https://fbref.com/en/players/d38fdf53/Pervis-Estupinan,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5168,5168,Tsimikas,D,Ds/E,ROM,real mappine,f315ca93,Kostas Tsimikas,https://fbref.com/en/players/f315ca93/Kostas-Tsimikas,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5156,5156,Nkounkou,D,Ds/E,TOR,,f5b281e7,Niels Nkounkou,https://fbref.com/en/players/f5b281e7/Niels-Nkounkou,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4665,4665,Maripan,D,Dc,TOR,River Plaid,d9764034,Guillermo Maripán,https://fbref.com/en/players/d9764034/Guillermo-Maripan,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4461,4461,Zappa,D,B/Dd/E,CAG,,ca3db240,Gabriele Zappa,https://fbref.com/en/players/ca3db240/Gabriele-Zappa,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2525,2525,Darmian,D,B/Dd/E,INT,,96e0490d,Matteo Darmian,https://fbref.com/en/players/96e0490d/Matteo-Darmian,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2279,2279,Romagna,D,Dc,SAS,,84594618,Filippo Romagna,https://fbref.com/en/players/84594618/Filippo-Romagna,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-697,697,Cuadrado,D,E,PIS,,0ab1f153,Juan Cuadrado,https://fbref.com/en/players/0ab1f153/Juan-Cuadrado,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-487,487,De Silvestri,D,Dd/E,BOL,,e74f0e59,Lorenzo De Silvestri,https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-388,388,Albiol,D,Dc,PIS,,4bd414c1,Raúl Albiol,https://fbref.com/en/players/4bd414c1/Raul-Albiol,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6641,6641,Suzuki,P,Por,PAR,,51e1f4f5,Zion Suzuki,https://fbref.com/en/players/51e1f4f5/Zion-Suzuki,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7344,7344,Stojilkovic,A,Pc,PIS,,0cbe584d,Filip Stojilković,https://fbref.com/en/players/0cbe584d/Filip-Stojilkovic,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7199,7199,Kilicsoy,A,A,CAG,FC DueFratelli2005,3064f033,Semih Kılıçsoy,https://fbref.com/en/players/3064f033/Semih-Kilicsoy,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6207,6207,Almqvist,A,W/A,PAR,,0917188a,Pontus Almqvist,https://fbref.com/en/players/0917188a/Pontus-Almqvist,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5918,5918,Sulemana K.,A,A,ATA,Real Pisistrius,a62f8bf1,Kamaldeen Sulemana,https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-247,247,Pavoletti,A,Pc,CAG,,d37b0350,Leonardo Pavoletti,https://fbref.com/en/players/d37b0350/Leonardo-Pavoletti,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7147,7147,Hojholt,C,M/C,PIS,,b52b9079,Malthe Hojholt,https://fbref.com/en/players/b52b9079/Malthe-Hojholt,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7036,7036,Bakola,C,C/T,SAS,,57de24a3,Darryl Bakola,https://fbref.com/en/players/57de24a3/Darryl-Bakola,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7010,7010,Al-Musrati,C,M/C,VER,,cd6a1a59,Al-Musrati,https://fbref.com/en/players/cd6a1a59/Al-Musrati,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6917,6917,Masini,C,M/C,GEN,,151354b8,Patrizio Masini,https://fbref.com/en/players/151354b8/Patrizio-Masini,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6640,6640,Felici,C,W,CAG,,38aa2612,Mattia Felici,https://fbref.com/en/players/38aa2612/Mattia-Felici,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6191,6191,Belahyane,C,M/C,LAZ,,705a1642,Reda Belahyane,https://fbref.com/en/players/705a1642/Reda-Belahyane,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5872,5872,Helgason,C,C/T,LEC,real mappine,dc765618,Þórir Jóhann Helgason,https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7326,7326,Helland,D,Dd/Dc,BOL,,c6218f7a,Eivind Helland,https://fbref.com/en/players/c6218f7a/Eivind-Helland,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7182,7182,Ndaba,D,Ds/E,LEC,,4db55657,Corrie Ndaba,https://fbref.com/en/players/4db55657/Corrie-Ndaba,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7068,7068,Vitik,D,Dc,BOL,As Paperopoli,b6b6bfc4,Martin Vitík,https://fbref.com/en/players/b6b6bfc4/Martin-Vitik,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7011,7011,Slotsager,D,Dc,VER,,a20b6f5e,Tobias Slotsager,https://fbref.com/en/players/a20b6f5e/Tobias-Slotsager,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5994,5994,Ebosse,D,Ds/Dc,TOR,,9ba7b4fa,Enzo Ebosse,https://fbref.com/en/players/9ba7b4fa/Enzo-Ebosse,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5481,5481,Mazzocchi,D,Dd/Ds/E,NAP,,eb0ec070,Pasquale Mazzocchi,https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4772,4772,Angelino,D,E,ROM,Ac Milan,30941e96,Angeliño,https://fbref.com/en/players/30941e96/Angelino,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2006,2006,Lirola,D,B/Dd/E,VER,,ff800ed8,Pol Lirola,https://fbref.com/en/players/ff800ed8/Pol-Lirola,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-1891,1891,Ceccherini,D,Dd/Dc,CRE,,d9624b51,Federico Ceccherini,https://fbref.com/en/players/d9624b51/Federico-Ceccherini,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7345,7345,Przyborek,C,W/T,LAZ,,8d5d4a98,Adrian Przyborek,https://fbref.com/en/players/8d5d4a98/Adrian-Przyborek,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7319,7319,Fofana Sa.,C,M/C,LEC,,9ed58e6b,Sadik Fofana,https://fbref.com/en/players/9ed58e6b/Sadik-Fofana,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7165,7165,Liteta,C,M/C,CAG,,319eb631,Joseph Liteta,https://fbref.com/en/players/319eb631/Joseph-Liteta,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7150,7150,Vural,C,C,PIS,,c7d1b2ff,İsak Vural,https://fbref.com/en/players/c7d1b2ff/Isak-Vural,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6212,6212,Zarraga,C,M/C,UDI,,968a1c2f,Oier Zarraga,https://fbref.com/en/players/968a1c2f/Oier-Zarraga,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7222,7222,Cham,D,Dd/Ds/E,VER,,aa83c24f,Fallou Cham,https://fbref.com/en/players/aa83c24f/Fallou-Cham,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2745,2745,Calabresi,D,B/Dd/E,PIS,,34bb6fbd,Arturo Calabresi,https://fbref.com/en/players/34bb6fbd/Arturo-Calabresi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-418,418,Goldaniga,D,Dc,COM,,4b029b31,Edoardo Goldaniga,https://fbref.com/en/players/4b029b31/Edoardo-Goldaniga,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4236,4236,Muric,P,Por,SAS,As Paperopoli,99aa1a84,Arijanet Muric,https://fbref.com/en/players/99aa1a84/Arijanet-Muric,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7213,7213,Frigan,A,Pc,PAR,FC DueFratelli2005,6fa81fa5,Matija Frigan,https://fbref.com/en/players/6fa81fa5/Matija-Frigan,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6555,6555,Moumbagna,A,Pc,CRE,,58aae0a9,Faris Pemi Moumbagna,https://fbref.com/en/players/58aae0a9/Faris-Pemi-Moumbagna,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5515,5515,Okereke,A,A,CRE,,d125f22f,David Okereke,https://fbref.com/en/players/d125f22f/David-Okereke,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2012,2012,Milik,A,Pc,JUV,,85613cf0,Arkadiusz Milik,https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7357,7357,Lahdo,C,C/T,COM,,b0d2c09a,Adrian Lahdo,https://fbref.com/en/players/b0d2c09a/Adrian-Lahdo,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5457,5457,Maleh,C,M/C,CRE,,4c8845f7,Youssef Maleh,https://fbref.com/en/players/4c8845f7/Youssef-Maleh,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4677,4677,Cornet,C,W,GEN,,beb391dd,Maxwel Cornet,https://fbref.com/en/players/beb391dd/Maxwel-Cornet,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7271,7271,Odogu,D,Dc,MIL,,6a58d68c,David Odogu,https://fbref.com/en/players/6a58d68c/David-Odogu,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7202,7202,Ndiaye,D,Dc,PAR,Real Pisistrius,b8cd2ae4,Abdoulaye Ndiaye,https://fbref.com/en/players/b8cd2ae4/Abdoulaye-Ndiaye,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6985,6985,Candè,D,Ds/Dc,SAS,,3cc4bb19,Fali Candé,https://fbref.com/en/players/3cc4bb19/Fali-Cande,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6870,6870,Faye,D,Dc,CRE,,b37ae816,Mikayil Ngor Faye,https://fbref.com/en/players/b37ae816/Mikayil-Ngor-Faye,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-252,252,Biraghi,D,Ds/E,TOR,,9e1577aa,Cristiano Biraghi,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6662,6662,Corvi,P,Por,PAR,As Paperopoli,a89398db,Edoardo Corvi,https://fbref.com/en/players/a89398db/Edoardo-Corvi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4957,4957,Montipò,P,Por,VER,Ac Milan,c1d95617,Lorenzo Montipò,https://fbref.com/en/players/c1d95617/Lorenzo-Montipo,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4867,4867,Turati,P,Por,SAS,,bf168004,Stefano Turati,https://fbref.com/en/players/bf168004/Stefano-Turati,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6827,6827,Njie,A,A,TOR,,15918c9c,Alieu Njie,https://fbref.com/en/players/15918c9c/Alieu-Njie,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6538,6538,Onana J.,C,M/C,GEN,,b5bb8188,Jean Onana,https://fbref.com/en/players/b5bb8188/Jean-Onana,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6219,6219,Boloca,C,M/C,SAS,,85f7ed25,Daniel Boloca,https://fbref.com/en/players/85f7ed25/Daniel-Boloca,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5788,5788,Sabiri,C,T,FIO,,4830e0af,Abdelhamid Sabiri,https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7377,7377,Balbo,D,Ds/E,FIO,,cdcdb350,Luís Balbo,https://fbref.com/en/players/cdcdb350/Luis-Balbo,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7196,7196,Denoon,D,Dc,PIS,,030d6f99,Daniel Denoon,https://fbref.com/en/players/030d6f99/Daniel-Denoon,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7140,7140,Coppola F.,D,Dc,PIS,,387335e7,Francesco Coppola,https://fbref.com/en/players/387335e7/Francesco-Coppola,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6992,6992,Oyegoke,D,B/Dd/E,VER,,c9866d69,Daniel Oyegoke,https://fbref.com/en/players/c9866d69/Daniel-Oyegoke,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6665,6665,Coulibaly W.,D,Dd/Ds/E,SAS,,beb6e3a6,Woyo Coulibaly,https://fbref.com/en/players/beb6e3a6/Woyo-Coulibaly,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6149,6149,Carboni F.,D,Ds/E,PAR,,b033f803,Franco Carboni,https://fbref.com/en/players/b033f803/Franco-Carboni,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-140,140,Hysaj,D,Dd/Ds/E,LAZ,,2f3452eb,Elseid Hysaj,https://fbref.com/en/players/2f3452eb/Elseid-Hysaj,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7353,7353,Pedro Felipe,D,Dc,SAS,,e95e9749,Pedro Felipe,https://fbref.com/en/players/e95e9749/Pedro-Felipe,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7156,7156,Pieragnolo,D,Ds/E,SAS,,ae67e0c4,Edoardo Pieragnolo,https://fbref.com/en/players/ae67e0c4/Edoardo-Pieragnolo,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6883,6883,Jean,D,Dc,LEC,,5f130a19,Gaby Jean,https://fbref.com/en/players/5f130a19/Gaby-Jean,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5899,5899,Gigot,D,Dc,LAZ,,41eebdf5,Samuel Gigot,https://fbref.com/en/players/41eebdf5/Samuel-Gigot,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2861,2861,Semper,P,Por,PIS,,f02dde20,Adrian Šemper,https://fbref.com/en/players/f02dde20/Adrian-Semper,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2722,2722,Ravaglia F.,P,Por,BOL,Prestige Worldwide,6662d731,Federico Ravaglia,https://fbref.com/en/players/6662d731/Federico-Ravaglia,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6645,6645,Marchwinski,C,T,LEC,,55a88fd9,Filip Marchwiński,https://fbref.com/en/players/55a88fd9/Filip-Marchwinski,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7164,7164,Perez M.,D,Dd/Dc,LEC,,2726054a,Matías Pérez,https://fbref.com/en/players/2726054a/Matias-Perez,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7172,7172,Pessina Mas.,P,Por,BOL,,085a07e8,Massimo Pessina,https://fbref.com/en/players/085a07e8/Massimo-Pessina,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7388,7388,Mosconi,A,A,INT,,509f2e6f,Mattia Mosconi,https://fbref.com/en/players/509f2e6f/Mattia-Mosconi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7381,7381,Mikolajewski,A,Pc,PAR,,e72fa318,Daniel Mikołajewski,https://fbref.com/en/players/e72fa318/Daniel-Mikolajewski,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7368,7368,Vermesan,A,Pc,VER,,29757eac,Ioan Vermeșan,https://fbref.com/en/players/29757eac/Ioan-Vermesan,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7338,7338,Albarracin,A,A,CAG,,54d8e26a,Agustín Albarracín,https://fbref.com/en/players/54d8e26a/Agustin-Albarracin,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7317,7317,Trepy,A,Pc,CAG,,20c36c00,Yael Trepy,https://fbref.com/en/players/20c36c00/Yael-Trepy,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7309,7309,Isaac,A,Pc,VER,,f689c342,Isaac,https://fbref.com/en/players/f689c342/Isaac,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7277,7277,Arena A.,A,Pc,ROM,,b4e9e1e3,Antonio Arena,https://fbref.com/en/players/b4e9e1e3/Antonio-Arena,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7272,7272,Gueye,A,Pc,UDI,,bfecfbde,Idrissa Guèye,https://fbref.com/en/players/bfecfbde/Idrissa-Gueye,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7262,7262,Balentien,A,A,MIL,,,,,needs-review,needs-fbref-mapping,Serie A,,,,,,,,,,,,,,Da compilare dopo associazione FBref stabile.
fc-7239,7239,Braschi,A,Pc,FIO,,74269b2c,Riccardo Braschi,https://fbref.com/en/players/74269b2c/Riccardo-Braschi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7158,7158,Moro L.,A,Pc,SAS,,96281a90,Luca Moro,https://fbref.com/en/players/96281a90/Luca-Moro,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7322,7322,Ngom,C,M/C,LEC,,2fd5aca2,Oumar Ngom,https://fbref.com/en/players/2fd5aca2/Oumar-Ngom,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7248,7248,Gorter,C,M/C,LEC,,7b2e8e08,Olaf Gorter,https://fbref.com/en/players/7b2e8e08/Olaf-Gorter,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6677,6677,Adzic,C,C/T,JUV,Afc Severgas Baronissi,8b0f9fb8,Vasilije Adžić,https://fbref.com/en/players/8b0f9fb8/Vasilije-Adzic,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7346,7346,Raterink,D,Dd/E,CAG,,f3eb2f17,Othniel Raterink,https://fbref.com/en/players/f3eb2f17/Othniel-Raterink,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7312,7312,Arizala,D,Ds/E,UDI,,82f2e5c8,Juan Arizala,https://fbref.com/en/players/82f2e5c8/Juan-Arizala,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7238,7238,Kouadio,D,Dc,FIO,,7067db90,Eddy Kouadio,https://fbref.com/en/players/7067db90/Eddy-Kouadio,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7383,7383,Giacomone,P,Por,LAZ,,d489fb0a,Giacomo Giacomone,https://fbref.com/en/players/d489fb0a/Giacomo-Giacomone,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7382,7382,Pannozzo,P,Por,LAZ,,72a467c3,Nicolò Pannozzo,https://fbref.com/en/players/72a467c3/Nicolo-Pannozzo,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7363,7363,Siviero,P,Por,TOR,,5801df6a,Lapo Siviero,https://fbref.com/en/players/5801df6a/Lapo-Siviero,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7301,7301,Tornqvist,P,Por,COM,,6bf54cff,Noel Törnqvist,https://fbref.com/en/players/6bf54cff/Noel-Tornqvist,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7285,7285,Ferrante,P,Por,NAP,,3b86be32,Mathias Ferrante,https://fbref.com/en/players/3b86be32/Mathias-Ferrante,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7261,7261,Cavlina,P,Por,COM,,a074eda6,Nikola Čavlina,https://fbref.com/en/players/a074eda6/Nikola-Cavlina,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7236,7236,Toniolo,P,Por,VER,,32ad2eb8,Giacomo Toniolo,https://fbref.com/en/players/32ad2eb8/Giacomo-Toniolo,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7185,7185,Nunziante,P,Por,UDI,,12438e0a,Alessandro Nunziante,https://fbref.com/en/players/12438e0a/Alessandro-Nunziante,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7179,7179,Israel,P,Por,TOR,Real Pisistrius,1f994616,Franco Israel,https://fbref.com/en/players/1f994616/Franco-Israel,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7169,7169,Zelezny,P,Por,ROM,,d1703712,Radek Żelezny,https://fbref.com/en/players/d1703712/Radek-Zelezny,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-7042,7042,Calligaris,P,Por,INT,,2bd46514,Alessandro Calligaris,https://fbref.com/en/players/2bd46514/Alessandro-Calligaris,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6991,6991,Siegrist,P,Por,GEN,,46912ffe,Benjamin Siegrist,https://fbref.com/en/players/46912ffe/Benjamin-Siegrist,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6842,6842,Sava,P,Por,UDI,,41efbd34,Razvan Sava,https://fbref.com/en/players/41efbd34/Razvan-Sava,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6813,6813,Torriani,P,Por,MIL,real mappine,6dd75985,Lorenzo Torriani,https://fbref.com/en/players/6dd75985/Lorenzo-Torriani,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6650,6650,Sherri,P,Por,CAG,,eebf35b6,Alen Sherri,https://fbref.com/en/players/eebf35b6/Alen-Sherri,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6523,6523,Samooja,P,Por,LEC,,8f3f09e3,Jasper Samooja,https://fbref.com/en/players/8f3f09e3/Jasper-Samooja,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6505,6505,Nava,P,Por,CRE,,c0f732e1,Lapo Nava,https://fbref.com/en/players/c0f732e1/Lapo-Nava,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6417,6417,Furlanetto,P,Por,LAZ,,95d9f4dd,Alessio Furlanetto,https://fbref.com/en/players/95d9f4dd/Alessio-Furlanetto,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-6403,6403,Christensen O.,P,Por,FIO,,af104654,Oliver Christensen,https://fbref.com/en/players/af104654/Oliver-Christensen,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5338,5338,Rinaldi,P,Por,PAR,,49124fc6,Filippo Rinaldi,https://fbref.com/en/players/49124fc6/Filippo-Rinaldi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-5116,5116,Martinez Jo.,P,Por,INT,Afc Severgas Baronissi,11d8aff0,Josep Martínez,https://fbref.com/en/players/11d8aff0/Josep-Martinez,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-4929,4929,Ciocci,P,Por,CAG,,d6416327,Giuseppe Ciocci,https://fbref.com/en/players/d6416327/Giuseppe-Ciocci,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2845,2845,Contini,P,Por,NAP,,e95069bb,Nikita Contini Baranovsky,https://fbref.com/en/players/e95069bb/Nikita-Contini-Baranovsky,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2815,2815,Terracciano,P,Por,MIL,real mappine,e1b0a70d,Pietro Terracciano,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2809,2809,Vigorito,P,Por,COM,,582a251c,Mauro Vigorito,https://fbref.com/en/players/582a251c/Mauro-Vigorito,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2401,2401,Fruchtl,P,Por,LEC,,1940be91,Christian Früchtl,https://fbref.com/en/players/1940be91/Christian-Fruchtl,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2297,2297,Rossi F.,P,Por,ATA,,7b5f516f,Francesco Rossi,https://fbref.com/en/players/7b5f516f/Francesco-Rossi,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2271,2271,Nicolas,P,Por,PIS,,326d09ef,Nícolas Andrade,https://fbref.com/en/players/326d09ef/Nicolas-Andrade,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2211,2211,Silvestri,P,Por,CRE,,0d422df7,Marco Silvestri,https://fbref.com/en/players/0d422df7/Marco-Silvestri,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
fc-2127,2127,Satalino,P,Por,SAS,,b1f0b916,Giacomo Satalino,https://fbref.com/en/players/b1f0b916/Giacomo-Satalino,confirmed,empty-template,Serie A,,,,,,,,,,,,,,
